STORE_ID,LATITUDE,LONGITUDE,DAYS_OPEN,ITEM_AVAILABILITY,ZONE,BOOKMARKS
6965,33.9184659,-117.9958725,7.0,108.0,LOS ANGELES,
14009,27.6890529,-80.41273861,7.0,45.0,WEST PALM BEACH-FT. PIERCE,
929,42.359469,-71.4282761,7.0,350.0,BOSTON (MANCHESTER),
3139,38.576915,-121.4839556,7.0,,SACRAMNTO-STKTON-MODESTO,
10533,34.063943,-118.291847,7.0,124.0,LOS ANGELES,
10165,36.34316522,-119.6556972,7.0,125.0,FRESNO-VISALIA,
6806,33.6472453,-117.6880795,7.0,1691.0,LOS ANGELES,
8573,42.26112368,-71.82131997,7.0,45.0,BOSTON (MANCHESTER),
14526,33.63614444,-117.6826012,7.0,1691.0,LOS ANGELES,
13898,42.77557644,-71.44524917,7.0,78.0,BOSTON (MANCHESTER),
10965,36.95216996,-120.0732018,7.0,47.0,FRESNO-VISALIA,
6971,34.1338672,-117.907997,7.0,142.0,LOS ANGELES,
10815,36.30751636,-82.34260488,7.0,67.0,"TRI-CITIES, TN-VA",
1134,42.2892415,-71.4099913,7.0,102.0,BOSTON (MANCHESTER),
12735,33.592051,-117.660523,7.0,95.0,LOS ANGELES,
1915,41.9509009,-70.687899,7.0,139.0,BOSTON (MANCHESTER),
2715,26.4631046,-81.831103,7.0,94.0,FT. MYERS-NAPLES,
669,42.3097858,-71.2156787,7.0,8.0,BOSTON (MANCHESTER),
10713,26.57251926,-80.09070927,7.0,106.0,WEST PALM BEACH-FT. PIERCE,
11084,38.45222968,-121.3729318,7.0,111.0,SACRAMNTO-STKTON-MODESTO,
6670,34.1225876,-117.1940234,7.0,112.0,LOS ANGELES,
1904,42.2830978,-71.3751079,7.0,985.0,BOSTON (MANCHESTER),
6538,34.0795214,-117.890937,7.0,45.0,LOS ANGELES,
4024,33.6843048,-117.1879588,7.0,131.0,LOS ANGELES,
9441,32.3418233,-106.7736646,7.0,55.0,EL PASO (LAS CRUCES),
6351,34.1543651,-114.2764768,7.0,14.0,PHOENIX (PRESCOTT),
6397,33.7606783,-117.85303,7.0,98.0,LOS ANGELES,
3687,39.9535906,-82.009973,7.0,82.0,ZANESVILLE,
13209,30.18375,-93.218281,7.0,118.0,LAKE CHARLES,
13826,34.14044006,-118.1320562,7.0,3607.0,LOS ANGELES,
424,33.7999647,-111.9644356,7.0,14.0,PHOENIX (PRESCOTT),
10933,33.96637828,-118.3527899,7.0,123.0,LOS ANGELES,
6405,33.8216827,-118.186044,7.0,77.0,LOS ANGELES,
8549,27.31734542,-80.37104088,7.0,116.0,WEST PALM BEACH-FT. PIERCE,
7130,36.5196413,-119.5581643,7.0,195.0,FRESNO-VISALIA,
7125,34.263314,-118.5248033,7.0,122.0,LOS ANGELES,
3963,34.1073822,-118.0531474,7.0,436.0,LOS ANGELES,
6915,38.2914374,-122.0332466,7.0,2193.0,SACRAMNTO-STKTON-MODESTO,
12231,42.32723762,-71.79240088,7.0,50.0,BOSTON (MANCHESTER),
8719,30.212399,-93.180299,7.0,1843.0,LAKE CHARLES,
9258,26.25102275,-81.80046422,7.0,25.0,FT. MYERS-NAPLES,
10850,36.20693608,-119.3476687,7.0,131.0,FRESNO-VISALIA,
13802,36.35697327,-119.3315467,7.0,90.0,FRESNO-VISALIA,
655,29.6515464,-82.3713357,7.0,101.0,GAINESVILLE,
8828,31.74452641,-106.286682,7.0,218.0,EL PASO (LAS CRUCES),
1241,42.6102603,-70.8731986,7.0,17.0,BOSTON (MANCHESTER),
11401,34.098505,-118.308737,7.0,173.0,LOS ANGELES,
2672,26.4352822,-81.7706154,7.0,430.0,FT. MYERS-NAPLES,
8672,42.346978,-71.509234,7.0,96.0,BOSTON (MANCHESTER),
12850,36.2265025,-119.3257219,7.0,131.0,FRESNO-VISALIA,
4454,34.0906947,-118.0156354,7.0,103.0,LOS ANGELES,
15435,42.48388415,-70.89954414,7.0,35.0,BOSTON (MANCHESTER),
4502,33.3783182,-112.167348,7.0,416.0,PHOENIX (PRESCOTT),
1551,41.5372785,-75.9465784,7.0,21.0,WILKES BARRE-SCRANTON,
571,42.3606348,-71.0705067,7.0,91.0,BOSTON (MANCHESTER),
10635,26.44655936,-80.06757157,7.0,41.0,WEST PALM BEACH-FT. PIERCE,
6366,34.1800288,-118.9538655,7.0,93.0,LOS ANGELES,
6974,34.13724,-118.188786,7.0,83.0,LOS ANGELES,
6943,33.8860065,-117.8640635,7.0,121.0,LOS ANGELES,
473,42.28401,-71.1575537,7.0,77.0,BOSTON (MANCHESTER),
6873,34.0620302,-118.3081121,7.0,22.0,LOS ANGELES,
1281,42.1501233,-71.4999674,7.0,67.0,BOSTON (MANCHESTER),
6431,34.1086443,-117.7377172,7.0,112.0,LOS ANGELES,
2579,33.3358899,-111.8252649,7.0,175.0,PHOENIX (PRESCOTT),
7899,33.56634455,-112.0641393,7.0,66.0,PHOENIX (PRESCOTT),
1699,42.0886619,-71.41514,7.0,64.0,BOSTON (MANCHESTER),
6664,33.4952302,-112.2196334,7.0,60.0,PHOENIX (PRESCOTT),
6525,36.7373611,-119.7934101,7.0,14.0,FRESNO-VISALIA,
14411,39.0474184,-82.63214624,7.0,22.0,CHARLESTON-HUNTINGTON,
2979,36.1695092,-82.8128076,7.0,23.0,"TRI-CITIES, TN-VA",
6880,34.1335018,-118.1478342,7.0,35.0,LOS ANGELES,
13989,34.21765246,-119.159221,7.0,106.0,LOS ANGELES,
7289,31.7618929,-106.3541974,7.0,85.0,EL PASO (LAS CRUCES),
3159,34.0987651,-118.1179827,7.0,95.0,LOS ANGELES,
933,42.4890462,-71.2725406,7.0,22.0,BOSTON (MANCHESTER),
15200,34.0983,-118.327275,7.0,308.0,LOS ANGELES,
10946,33.62301004,-112.34138,7.0,315.0,PHOENIX (PRESCOTT),
10447,33.70793056,-117.9885109,7.0,173.0,LOS ANGELES,
5792,33.4954085,-111.918015,7.0,168.0,PHOENIX (PRESCOTT),
10011,25.93460291,-81.6993682,7.0,25.0,FT. MYERS-NAPLES,
2652,29.6271293,-82.3732699,7.0,165.0,GAINESVILLE,
8875,27.632799,-80.389699,7.0,43.0,WEST PALM BEACH-FT. PIERCE,
11366,27.76857356,-80.44530251,7.0,46.0,WEST PALM BEACH-FT. PIERCE,
8946,26.58904143,-80.14796453,7.0,161.0,WEST PALM BEACH-FT. PIERCE,
6694,33.4653138,-112.0734396,7.0,34.0,PHOENIX (PRESCOTT),
13088,34.27977282,-118.7443218,7.0,166.0,LOS ANGELES,
6749,38.7443442,-121.1698756,7.0,437.0,SACRAMNTO-STKTON-MODESTO,
11174,42.62638417,-71.32230813,7.0,104.0,BOSTON (MANCHESTER),
3115,37.7409525,-121.4512421,7.0,98.0,SACRAMNTO-STKTON-MODESTO,
6972,34.0525318,-118.3705286,7.0,114.0,LOS ANGELES,
8430,42.34496274,-71.54884278,7.0,96.0,BOSTON (MANCHESTER),
7565,42.1126011,-72.0886178,7.0,93.0,BOSTON (MANCHESTER),
13380,37.71009738,-121.4340207,7.0,63.0,SACRAMNTO-STKTON-MODESTO,
1255,41.3710993,-75.7356037,7.0,68.0,WILKES BARRE-SCRANTON,
10927,26.80889124,-80.08299188,7.0,81.0,WEST PALM BEACH-FT. PIERCE,
14533,26.98717125,-82.10747822,7.0,69.0,FT. MYERS-NAPLES,
15234,42.3574238,-71.05905181,7.0,32.0,BOSTON (MANCHESTER),
12530,34.760652,-112.454583,7.0,30.0,PHOENIX (PRESCOTT),
7978,42.05796665,-71.86729934,7.0,35.0,BOSTON (MANCHESTER),
1691,42.0680802,-70.8106735,7.0,52.0,BOSTON (MANCHESTER),
7043,33.6356767,-117.9204148,7.0,223.0,LOS ANGELES,
8606,42.03760367,-92.91160249,7.0,40.0,DES MOINES-AMES,
8991,33.48065165,-112.0470378,7.0,36455.0,PHOENIX (PRESCOTT),
57,33.4068235,-111.9404461,1.0,158.0,PHOENIX (PRESCOTT),
420,42.762841,-71.0402124,7.0,70.0,BOSTON (MANCHESTER),
6717,33.6741633,-117.9533657,7.0,159.0,LOS ANGELES,
11060,30.168399,-93.265899,7.0,118.0,LAKE CHARLES,
990,42.5188193,-71.757773,7.0,82.0,BOSTON (MANCHESTER),
12139,33.76880144,-116.9580561,7.0,51.0,LOS ANGELES,
15281,32.78573027,-79.93606527,7.0,48.0,"CHARLESTON, SC",
14640,33.64308534,-117.597748,7.0,114.0,LOS ANGELES,
3098,26.4561996,-80.1209182,7.0,58.0,WEST PALM BEACH-FT. PIERCE,
1620,33.6093622,-117.6856049,7.0,99.0,LOS ANGELES,
11145,31.88991087,-102.353363,7.0,140.0,ODESSA-MIDLAND,
13748,27.12482798,-80.25175767,7.0,86.0,WEST PALM BEACH-FT. PIERCE,
6885,34.0643397,-118.2493274,7.0,139.0,LOS ANGELES,
1504,38.0132058,-78.5030889,7.0,49.0,CHARLOTTESVILLE,
854,42.0698286,-70.9475283,7.0,182.0,BOSTON (MANCHESTER),
2749,26.6546323,-80.0555442,7.0,55.0,WEST PALM BEACH-FT. PIERCE,
1879,42.5702038,-71.9925645,7.0,35.0,BOSTON (MANCHESTER),
11111,34.20038929,-118.5343387,7.0,190.0,LOS ANGELES,
1522,40.9654651,-76.616631,7.0,25.0,WILKES BARRE-SCRANTON,
11268,33.48140859,-112.2038968,7.0,60.0,PHOENIX (PRESCOTT),
3333,26.2498591,-81.8030068,7.0,25.0,FT. MYERS-NAPLES,
15166,38.596567,-121.2886775,7.0,102.0,SACRAMNTO-STKTON-MODESTO,
14898,37.96053653,-121.2724367,7.0,30.0,SACRAMNTO-STKTON-MODESTO,
8240,33.37773992,-111.9533756,7.0,123.0,PHOENIX (PRESCOTT),
1529,41.0303802,-76.3458414,7.0,54.0,WILKES BARRE-SCRANTON,
307,32.7796829,-79.9312721,6.0,48.0,"CHARLESTON, SC",
2741,38.4269747,-82.3978543,7.0,7.0,CHARLESTON-HUNTINGTON,
6820,34.0525534,-118.2419713,7.0,139.0,LOS ANGELES,
462,33.5771572,-111.9268181,7.0,156.0,PHOENIX (PRESCOTT),
13298,42.23953322,-71.84298176,7.0,40.0,BOSTON (MANCHESTER),
9274,33.41253333,-111.5469645,7.0,,PHOENIX (PRESCOTT),
11594,33.85559373,-117.5700351,7.0,164.0,LOS ANGELES,
14867,42.24580852,-71.36914712,7.0,17.0,BOSTON (MANCHESTER),
6389,33.6490731,-117.5760903,7.0,83.0,LOS ANGELES,
3262,36.5599212,-82.5527795,7.0,49.0,"TRI-CITIES, TN-VA",
8419,42.2985937,-71.4233067,7.0,81.0,BOSTON (MANCHESTER),
6396,33.9447508,-118.2447133,7.0,80.0,LOS ANGELES,
1116,42.5868978,-70.9649894,7.0,719.0,BOSTON (MANCHESTER),
6529,33.6857152,-116.2670963,7.0,107.0,LOS ANGELES,
79,42.2978833,-71.3919556,2.0,985.0,BOSTON (MANCHESTER),
11118,38.61597489,-121.3291944,7.0,1362.0,SACRAMNTO-STKTON-MODESTO,
6808,33.8320162,-118.0708408,7.0,134.0,LOS ANGELES,
9288,33.61301803,-117.712515,7.0,74.0,LOS ANGELES,
6798,33.8424079,-118.1840332,7.0,77.0,LOS ANGELES,
8917,33.21884707,-111.8595467,7.0,61.0,PHOENIX (PRESCOTT),
1125,42.3899962,-71.1438304,7.0,134.0,BOSTON (MANCHESTER),
6858,34.2241395,-118.3984966,7.0,581.0,LOS ANGELES,
3631,33.9339736,-117.2801952,7.0,161.0,LOS ANGELES,
8384,33.39192366,-111.7359091,7.0,66.0,PHOENIX (PRESCOTT),
12564,42.78144941,-71.07812585,7.0,70.0,BOSTON (MANCHESTER),
3081,38.7783103,-121.2901959,7.0,117.0,SACRAMNTO-STKTON-MODESTO,
3671,34.0505223,-117.1795095,7.0,66.0,LOS ANGELES,
9882,29.62996473,-82.42180202,7.0,165.0,GAINESVILLE,
6921,33.8988771,-117.5439523,7.0,542.0,LOS ANGELES,
1249,42.565868,-70.9353144,7.0,719.0,BOSTON (MANCHESTER),
2819,33.4664848,-111.9866226,7.0,132.0,PHOENIX (PRESCOTT),
4539,39.0377233,-80.463897,7.0,15.0,CLARKSBURG-WESTON,
3890,43.2860681,-77.7899945,7.0,30.0,"ROCHESTER, NY",
920,41.7878682,-69.9923008,7.0,7.0,BOSTON (MANCHESTER),
6914,36.6299341,-119.6792951,7.0,41.0,FRESNO-VISALIA,
10909,27.2578262,-80.37463159,7.0,202.0,WEST PALM BEACH-FT. PIERCE,
14154,38.41805947,-82.45696277,7.0,67.0,CHARLESTON-HUNTINGTON,
14838,33.90442259,-117.4737153,7.0,131.0,LOS ANGELES,
13364,27.43173007,-80.3264117,7.0,26.0,WEST PALM BEACH-FT. PIERCE,
882,42.4808495,-70.9020223,7.0,35.0,BOSTON (MANCHESTER),
6829,34.1580231,-118.6347952,7.0,68.0,LOS ANGELES,
6565,36.2254859,-119.3269454,7.0,131.0,FRESNO-VISALIA,
1646,26.6150424,-81.6538061,7.0,39.0,FT. MYERS-NAPLES,
1050,42.4258865,-71.6881925,7.0,311.0,BOSTON (MANCHESTER),
8454,26.61125682,-81.87123157,7.0,56.0,FT. MYERS-NAPLES,
11303,26.51318674,-81.90126199,7.0,94.0,FT. MYERS-NAPLES,
3084,26.8818012,-80.0563244,7.0,174.0,WEST PALM BEACH-FT. PIERCE,
3860,33.2754844,-111.8770268,7.0,61.0,PHOENIX (PRESCOTT),
7119,36.7707255,-119.8644346,7.0,144.0,FRESNO-VISALIA,
6862,34.2057614,-118.2210926,7.0,48.0,LOS ANGELES,
14360,33.35761599,-112.4264553,7.0,128.0,PHOENIX (PRESCOTT),
1945,42.2203218,-71.6979253,7.0,16.0,BOSTON (MANCHESTER),
5606,32.9140453,-80.106521,7.0,43.0,"CHARLESTON, SC",
7029,33.6668915,-117.2640293,7.0,80.0,LOS ANGELES,
9303,33.55252821,-112.1694909,7.0,61.0,PHOENIX (PRESCOTT),
4264,33.043343,-80.1204244,7.0,128.0,"CHARLESTON, SC",
10573,33.49585705,-111.9874441,7.0,105.0,PHOENIX (PRESCOTT),
1713,42.3494081,-71.1564095,7.0,227.0,BOSTON (MANCHESTER),
6958,33.873051,-117.9412844,7.0,62.0,LOS ANGELES,
12470,34.16517341,-118.3695066,7.0,245.0,LOS ANGELES,
1536,41.2536897,-77.0439678,7.0,77.0,WILKES BARRE-SCRANTON,
13700,36.9740603,-120.0811136,7.0,47.0,FRESNO-VISALIA,
6911,34.1526571,-118.4542171,7.0,84.0,LOS ANGELES,
12246,33.435218,-112.555741,7.0,117.0,PHOENIX (PRESCOTT),
9504,33.62174152,-111.8745682,7.0,103.0,PHOENIX (PRESCOTT),
14399,38.36513497,-81.64671269,7.0,30.0,CHARLESTON-HUNTINGTON,
11064,33.41589397,-111.6314682,7.0,79.0,PHOENIX (PRESCOTT),
10962,33.78921072,-117.9924861,7.0,56.0,LOS ANGELES,
8431,26.2130079,-81.72997275,7.0,74.0,FT. MYERS-NAPLES,
8838,33.88875436,-117.8412509,7.0,121.0,LOS ANGELES,
841,42.3845852,-70.9991664,7.0,188.0,BOSTON (MANCHESTER),
10026,33.30735001,-111.7721252,7.0,,PHOENIX (PRESCOTT),
8466,33.41463315,-111.5812698,7.0,,PHOENIX (PRESCOTT),
10717,33.684392,-117.206669,7.0,131.0,LOS ANGELES,
6811,33.8875012,-118.2505609,7.0,128.0,LOS ANGELES,
8302,42.76767966,-71.2172966,7.0,82.0,BOSTON (MANCHESTER),
8021,26.35962681,-80.13695581,7.0,156.0,WEST PALM BEACH-FT. PIERCE,
5602,33.7513184,-79.4466639,7.0,39.0,"CHARLESTON, SC",
1687,42.2032534,-71.0048778,7.0,277.0,BOSTON (MANCHESTER),
3051,26.3628572,-80.1368907,7.0,156.0,WEST PALM BEACH-FT. PIERCE,
13252,41.99074991,-70.97435146,7.0,554.0,BOSTON (MANCHESTER),
9730,27.3128513,-80.40091277,7.0,72.0,WEST PALM BEACH-FT. PIERCE,
10912,36.73537023,-119.7356448,7.0,135.0,FRESNO-VISALIA,
13007,33.76222184,-116.2985807,7.0,51.0,LOS ANGELES,
6444,33.4475256,-112.0746249,7.0,21.0,PHOENIX (PRESCOTT),
